customer_id,trans_date,response,month,tran_amount,month_year
CS7648,15-10-2013,0,10,53,2013-10
CS8199,20-03-2012,0,3,72,2012-03
CS8639,01-02-2015,0,2,39,2015-02
CS7602,09-10-2014,0,10,40,2014-10
CS8471,08-02-2014,0,2,53,2014-02
CS8312,26-12-2013,0,12,28,2013-12
CS8642,20-06-2011,0,6,56,2011-06
CS7549,16-04-2012,0,4,14,2012-04
CS8281,25-08-2011,0,8,55,2011-08
CS7924,04-07-2011,0,7,20,2011-07
CS7677,02-11-2012,0,11,67,2012-11
CS8906,28-04-2013,0,4,72,2013-04
CS8253,10-11-2011,0,11,45,2011-11
CS7701,15-06-2012,0,6,45,2012-06
CS8935,27-05-2011,0,5,13,2011-05
CS7136,28-11-2012,0,11,42,2012-11
CS7169,09-11-2014,0,11,59,2014-11
CS8241,12-02-2014,0,2,53,2014-02
CS7835,03-02-2015,0,2,35,2015-02
CS8684,23-10-2014,0,10,61,2014-10
CS8676,24-04-2012,0,4,12,2012-04
CS7760,13-09-2012,0,9,25,2012-09
CS8594,01-10-2013,0,10,54,2013-10
CS8305,25-10-2012,0,10,13,2012-10
CS8186,13-10-2013,0,10,49,2013-10
CS7978,10-05-2014,0,5,28,2014-05
CS7189,29-04-2013,0,4,51,2013-04
CS8560,09-10-2012,0,10,72,2012-10
CS7940,12-12-2012,1,12,32,2012-12
CS7373,06-07-2012,0,7,56,2012-07
CS8219,26-10-2013,0,10,73,2013-10
CS7176,06-11-2011,0,11,61,2011-11
CS8399,20-06-2011,0,6,31,2011-06
CS8489,12-09-2013,0,9,60,2013-09
CS7663,30-08-2013,0,8,25,2013-08
CS8579,23-07-2011,0,7,52,2011-07
CS8884,11-10-2011,0,10,11,2011-10
CS8609,16-01-2012,0,1,19,2012-01
CS7603,11-04-2014,0,4,14,2014-04
CS7434,21-08-2012,0,8,33,2012-08
CS8645,01-07-2011,0,7,34,2011-07
CS8258,11-06-2014,0,6,12,2014-06
CS7585,04-03-2013,0,3,28,2013-03
CS8943,09-08-2012,0,8,49,2012-08
CS7170,20-06-2011,0,6,31,2011-06
CS7173,12-08-2014,0,8,74,2014-08
CS7857,08-06-2014,0,6,71,2014-06
CS7501,24-10-2014,0,10,62,2014-10
CS7661,13-07-2014,0,7,44,2014-07
CS8454,16-06-2014,0,6,38,2014-06
CS7486,17-01-2014,0,1,61,2014-01
CS7518,11-08-2014,0,8,41,2014-08
CS7263,19-01-2014,0,1,67,2014-01
CS7352,31-01-2013,0,1,16,2013-01
CS7624,27-11-2011,0,11,56,2011-11
CS8704,12-04-2014,0,4,24,2014-04
CS8279,28-06-2012,0,6,33,2012-06
CS8965,01-08-2011,0,8,38,2011-08
CS7250,05-09-2013,0,9,70,2013-09
CS8383,22-01-2014,0,1,77,2014-01
CS8953,27-08-2013,0,8,53,2013-08
CS8150,14-02-2012,0,2,76,2012-02
CS7457,08-12-2011,0,12,57,2011-12
CS7520,08-08-2014,0,8,32,2014-08
CS8752,18-07-2014,0,7,73,2014-07
CS8973,07-10-2013,0,10,35,2013-10
CS8667,30-10-2012,0,10,77,2012-10
CS8964,10-10-2013,0,10,38,2013-10
CS7188,05-12-2013,0,12,48,2013-12
CS7614,09-08-2013,0,8,46,2013-08
CS7573,16-12-2013,0,12,59,2013-12
CS7648,07-04-2012,0,4,40,2012-04
CS8104,15-04-2012,1,4,17,2012-04
CS7373,25-11-2014,0,11,66,2014-11
CS7966,25-09-2012,0,9,79,2012-09
CS7557,20-09-2011,0,9,39,2011-09
CS8947,31-03-2014,0,3,34,2014-03
CS8690,14-05-2013,0,5,36,2013-05
CS7186,06-06-2013,0,6,23,2013-06
CS7969,12-03-2014,0,3,15,2014-03
CS7361,24-03-2012,0,3,40,2012-03
CS8885,08-10-2012,0,10,60,2012-10
CS7266,27-06-2013,0,6,17,2013-06
CS7718,01-08-2013,0,8,72,2013-08
CS8357,03-09-2013,0,9,35,2013-09
CS7339,03-10-2014,0,10,19,2014-10
CS7917,12-03-2012,0,3,33,2012-03
CS8106,11-08-2012,0,8,23,2012-08
CS8150,07-01-2013,0,1,52,2013-01
CS8654,15-11-2011,0,11,64,2011-11
CS7592,21-03-2012,0,3,78,2012-03
CS8945,09-03-2014,0,3,11,2014-03
CS7548,27-02-2015,0,2,44,2015-02
CS7515,29-10-2012,0,10,63,2012-10
CS8704,22-04-2012,0,4,40,2012-04
CS8301,07-09-2012,0,9,20,2012-09
CS7682,16-04-2013,0,4,36,2013-04
CS8620,13-08-2011,0,8,37,2011-08
CS8073,17-03-2013,0,3,17,2013-03
CS7215,27-09-2011,0,9,28,2011-09
CS7369,25-07-2012,0,7,24,2012-07
CS7703,09-02-2014,0,2,53,2014-02
CS8350,28-08-2012,0,8,67,2012-08
CS8562,18-01-2014,0,1,25,2014-01
CS8648,21-04-2012,0,4,14,2012-04
CS8127,18-01-2012,0,1,13,2012-01
CS7836,26-06-2014,0,6,67,2014-06
CS8988,29-01-2013,0,1,52,2013-01
CS8666,11-10-2011,0,10,17,2011-10
CS7334,05-01-2014,0,1,49,2014-01
CS7592,24-11-2013,0,11,21,2013-11
CS8215,28-04-2014,0,4,64,2014-04
CS8707,01-04-2012,0,4,14,2012-04
CS7906,11-03-2013,0,3,68,2013-03
CS7581,07-11-2014,0,11,45,2014-11
CS7796,03-05-2012,0,5,13,2012-05
CS8745,26-07-2011,0,7,58,2011-07
CS7681,12-06-2012,0,6,79,2012-06
CS7464,09-11-2013,0,11,18,2013-11
CS8215,17-07-2011,0,7,68,2011-07
CS7818,25-02-2015,0,2,31,2015-02
CS7185,10-01-2012,0,1,17,2012-01
CS8201,30-11-2013,0,11,30,2013-11
CS8231,19-01-2015,0,1,42,2015-01
CS8717,06-11-2013,0,11,73,2013-11
CS8052,31-01-2012,0,1,36,2012-01
CS8820,25-05-2012,0,5,39,2012-05
CS8323,06-06-2012,0,6,78,2012-06
CS8266,08-02-2013,0,2,34,2013-02
CS7372,08-08-2013,0,8,25,2013-08
CS8924,10-01-2013,0,1,42,2013-01
CS8250,21-03-2014,0,3,34,2014-03
CS8657,13-05-2013,0,5,25,2013-05
CS8361,28-05-2012,0,5,41,2012-05
CS8639,21-03-2014,0,3,51,2014-03
CS8430,19-01-2015,1,1,43,2015-01
CS7269,07-01-2015,0,1,62,2015-01
CS8826,01-10-2014,0,10,61,2014-10
CS8591,31-08-2012,1,8,32,2012-08
CS8379,05-01-2014,0,1,49,2014-01
CS7839,26-10-2013,0,10,14,2013-10
CS7580,29-10-2011,0,10,33,2011-10
CS7362,26-03-2013,0,3,53,2013-03
CS7829,26-11-2011,0,11,18,2011-11
CS7429,30-03-2012,0,3,28,2012-03
CS8803,30-05-2014,0,5,64,2014-05
CS7473,05-09-2013,0,9,26,2013-09
CS8545,19-03-2014,0,3,24,2014-03
CS8173,10-04-2012,0,4,20,2012-04
CS7922,07-07-2013,0,7,41,2013-07
CS7656,06-04-2013,0,4,57,2013-04
CS7993,15-07-2014,0,7,14,2014-07
CS8771,12-02-2014,0,2,38,2014-02
CS8203,19-10-2013,0,10,70,2013-10
CS7319,18-12-2014,0,12,23,2014-12
CS7484,07-10-2012,0,10,10,2012-10
CS8367,09-06-2014,0,6,65,2014-06
CS8489,06-03-2014,0,3,74,2014-03
CS7913,19-08-2012,0,8,60,2012-08
CS7292,10-07-2012,0,7,65,2012-07
CS7997,08-04-2012,0,4,36,2012-04
CS7746,24-02-2012,0,2,70,2012-02
CS7823,04-02-2015,0,2,48,2015-02
CS8797,15-05-2014,0,5,35,2014-05
CS7263,22-10-2011,0,10,61,2011-10
CS8844,09-04-2014,0,4,64,2014-04
CS7990,17-11-2014,0,11,50,2014-11
CS8638,04-07-2012,0,7,63,2012-07
CS8213,25-02-2014,0,2,22,2014-02
CS8912,19-12-2014,0,12,17,2014-12
CS8945,17-07-2014,0,7,71,2014-07
CS7745,30-06-2012,0,6,61,2012-06
CS8855,20-08-2012,1,8,68,2012-08
CS7829,13-08-2011,0,8,75,2011-08
CS7244,26-06-2011,0,6,75,2011-06
CS8787,27-12-2014,0,12,28,2014-12
CS7305,09-05-2012,0,5,47,2012-05
CS7198,04-07-2012,0,7,53,2012-07
CS7982,12-11-2011,0,11,11,2011-11
CS8574,13-05-2014,0,5,38,2014-05
CS8949,28-12-2012,0,12,71,2012-12
CS8327,20-05-2012,0,5,39,2012-05
CS8612,09-06-2011,0,6,36,2011-06
CS8858,10-09-2012,0,9,26,2012-09
CS8012,21-02-2012,0,2,19,2012-02
CS8434,02-01-2013,0,1,31,2013-01
CS8332,17-10-2013,0,10,38,2013-10
CS7381,19-09-2013,0,9,64,2013-09
CS7908,20-04-2012,0,4,26,2012-04
CS8533,26-02-2013,0,2,49,2013-02
CS8039,30-11-2014,0,11,24,2014-11
CS7381,14-07-2011,0,7,46,2011-07
CS7945,25-11-2011,0,11,45,2011-11
CS8363,16-05-2011,0,5,19,2011-05
CS8982,16-08-2012,0,8,23,2012-08
CS8871,01-01-2013,0,1,79,2013-01
CS7503,28-11-2011,0,11,45,2011-11
CS7967,05-10-2014,0,10,53,2014-10
CS8834,23-09-2014,0,9,62,2014-09
CS7466,10-02-2015,0,2,55,2015-02
CS8165,11-11-2012,0,11,51,2012-11
CS7291,14-07-2012,0,7,37,2012-07
CS7675,16-08-2011,0,8,55,2011-08
CS7214,10-10-2011,0,10,64,2011-10
CS7145,22-07-2012,0,7,39,2012-07
CS8526,21-06-2013,0,6,18,2013-06
CS7126,18-09-2014,0,9,53,2014-09
CS8660,10-04-2012,0,4,52,2012-04
CS7557,14-12-2011,0,12,32,2011-12
CS8521,11-12-2014,0,12,34,2014-12
CS8195,02-12-2014,0,12,59,2014-12
CS7903,17-01-2013,0,1,27,2013-01
CS8140,03-06-2013,0,6,57,2013-06
CS7194,31-12-2011,0,12,21,2011-12
CS7945,18-07-2013,0,7,52,2013-07
CS8786,15-04-2014,0,4,38,2014-04
CS8852,26-04-2012,0,4,46,2012-04
CS7209,08-05-2012,0,5,73,2012-05
CS7866,14-04-2013,0,4,46,2013-04
CS7513,23-06-2014,0,6,39,2014-06
CS7672,27-04-2013,0,4,75,2013-04
CS7127,06-12-2014,0,12,26,2014-12
CS8600,26-09-2014,0,9,54,2014-09
CS7363,13-07-2013,0,7,53,2013-07
CS7572,20-04-2013,0,4,75,2013-04
CS8322,28-06-2011,0,6,11,2011-06
CS8061,07-01-2013,0,1,24,2013-01
CS7552,21-08-2014,0,8,51,2014-08
CS8217,13-10-2014,0,10,77,2014-10
CS8706,08-11-2013,0,11,70,2013-11
CS7570,06-03-2014,0,3,37,2014-03
CS7642,19-11-2014,0,11,22,2014-11
CS7808,25-04-2012,0,4,48,2012-04
CS8972,17-07-2014,0,7,30,2014-07
CS7868,08-11-2011,0,11,65,2011-11
CS8778,26-12-2013,0,12,32,2013-12
CS8198,20-10-2011,0,10,63,2011-10
CS7491,03-10-2012,0,10,62,2012-10
CS8184,29-08-2014,0,8,32,2014-08
CS8141,15-04-2014,0,4,60,2014-04
CS7901,27-01-2013,0,1,11,2013-01
CS8309,29-01-2015,0,1,57,2015-01
CS7146,20-03-2014,0,3,73,2014-03
CS8474,13-12-2013,0,12,26,2013-12
CS8067,21-04-2013,0,4,30,2013-04
CS7153,25-11-2013,0,11,71,2013-11
CS8337,14-10-2012,0,10,18,2012-10
CS8153,25-11-2014,0,11,26,2014-11
CS8695,04-05-2012,0,5,77,2012-05
CS8582,13-03-2014,0,3,40,2014-03
CS8010,13-01-2013,0,1,71,2013-01
CS8520,20-07-2012,0,7,73,2012-07
CS7294,29-03-2014,0,3,75,2014-03
CS7392,17-05-2014,0,5,14,2014-05
CS7660,30-12-2013,0,12,50,2013-12
CS7281,16-06-2012,0,6,30,2012-06
CS7796,14-08-2012,0,8,69,2012-08
CS8439,28-06-2014,0,6,68,2014-06
CS7376,14-11-2013,0,11,47,2013-11
CS8117,19-02-2013,0,2,17,2013-02
CS7717,15-11-2014,0,11,76,2014-11
CS7674,03-03-2013,0,3,47,2013-03
CS7154,16-08-2012,0,8,25,2012-08
CS8319,21-04-2013,0,4,68,2013-04
CS7164,11-12-2012,0,12,35,2012-12
CS8942,29-03-2014,0,3,23,2014-03
CS7391,31-08-2013,0,8,41,2013-08
CS7308,04-09-2012,0,9,57,2012-09
CS7368,05-05-2012,0,5,32,2012-05
CS7415,28-07-2011,0,7,52,2011-07
CS8147,21-12-2012,0,12,76,2012-12
CS7692,09-07-2013,0,7,28,2013-07
CS7907,29-06-2011,0,6,65,2011-06
CS8337,14-08-2013,0,8,42,2013-08
CS7319,04-01-2014,0,1,50,2014-01
CS8339,18-10-2013,0,10,56,2013-10
CS7872,24-11-2013,0,11,47,2013-11
CS8887,26-05-2013,0,5,72,2013-05
CS7318,02-05-2013,0,5,21,2013-05
CS8344,24-11-2014,0,11,60,2014-11
CS8269,12-02-2015,0,2,18,2015-02
CS8129,18-09-2013,0,9,39,2013-09
CS7425,19-10-2013,0,10,23,2013-10
CS8993,19-07-2011,0,7,48,2011-07
CS7120,16-07-2011,0,7,58,2011-07
CS8884,16-12-2012,0,12,14,2012-12
CS7349,01-08-2014,0,8,68,2014-08
CS8064,06-03-2014,0,3,31,2014-03
CS8267,28-07-2012,0,7,21,2012-07
CS7454,26-05-2011,0,5,47,2011-05
CS7303,21-10-2013,0,10,64,2013-10
CS7686,07-11-2013,0,11,32,2013-11
CS8155,13-01-2014,0,1,42,2014-01
CS8059,17-12-2013,0,12,46,2013-12
CS8518,02-12-2011,0,12,58,2011-12
CS8995,25-01-2013,0,1,79,2013-01
CS7658,09-08-2012,0,8,33,2012-08
CS8412,16-08-2012,0,8,34,2012-08
CS7728,10-08-2011,0,8,36,2011-08
CS8072,12-07-2012,0,7,60,2012-07
CS8477,17-08-2013,0,8,50,2013-08
CS7503,15-03-2015,0,3,65,2015-03
CS8378,31-10-2011,0,10,47,2011-10
CS8061,06-08-2014,0,8,30,2014-08
CS8602,01-11-2013,0,11,73,2013-11
CS8133,19-06-2013,0,6,61,2013-06
CS8351,11-04-2014,0,4,26,2014-04
CS8202,04-06-2012,0,6,21,2012-06
CS7966,22-10-2011,0,10,44,2011-10
CS8869,23-01-2015,0,1,14,2015-01
CS7178,18-05-2014,1,5,50,2014-05
CS8724,15-07-2013,0,7,58,2013-07
CS8656,04-12-2011,0,12,36,2011-12
CS7393,17-02-2012,0,2,44,2012-02
CS7909,23-09-2012,0,9,63,2012-09
CS8028,03-01-2014,0,1,38,2014-01
CS8711,10-09-2014,1,9,52,2014-09
CS8420,10-10-2012,0,10,76,2012-10
CS7715,06-09-2014,0,9,29,2014-09
CS7982,11-11-2014,0,11,58,2014-11
CS8072,13-12-2012,0,12,54,2012-12
CS8538,22-03-2013,0,3,59,2013-03
CS8985,19-10-2012,0,10,33,2012-10
CS7614,01-11-2013,0,11,61,2013-11
CS8987,18-12-2014,0,12,14,2014-12
CS8634,30-04-2013,0,4,19,2013-04
CS7187,30-03-2012,0,3,58,2012-03
CS7574,09-03-2015,0,3,12,2015-03
CS7464,04-08-2012,0,8,67,2012-08
CS8987,10-11-2014,0,11,24,2014-11
CS7630,29-01-2015,0,1,13,2015-01
CS8320,15-06-2013,0,6,51,2013-06
CS8571,07-12-2012,0,12,61,2012-12
CS8639,26-12-2013,0,12,39,2013-12
CS7691,19-06-2013,0,6,52,2013-06
CS7443,12-10-2011,0,10,38,2011-10
CS7978,01-11-2012,0,11,64,2012-11
CS7611,09-05-2013,0,5,52,2013-05
CS7657,19-07-2013,0,7,56,2013-07
CS8436,20-08-2013,0,8,76,2013-08
CS8174,14-12-2014,0,12,65,2014-12
CS8844,27-07-2013,0,7,26,2013-07
CS7410,31-10-2014,0,10,35,2014-10
CS8302,29-06-2013,0,6,57,2013-06
CS7886,18-02-2014,0,2,23,2014-02
CS8495,25-11-2014,0,11,63,2014-11
CS8001,17-03-2012,0,3,16,2012-03
CS8594,03-09-2012,0,9,51,2012-09
CS8445,06-09-2014,0,9,66,2014-09
CS7920,18-03-2013,0,3,49,2013-03
CS8618,24-12-2011,0,12,45,2011-12
CS7303,06-05-2014,0,5,59,2014-05
CS8736,31-08-2012,0,8,14,2012-08
CS7450,13-03-2014,0,3,15,2014-03
CS7362,17-10-2014,0,10,38,2014-10
CS8741,21-03-2012,0,3,67,2012-03
CS8164,18-06-2011,0,6,44,2011-06
CS8493,18-12-2013,0,12,28,2013-12
CS7954,05-10-2013,0,10,47,2013-10
CS7181,04-03-2014,0,3,69,2014-03
CS8271,13-09-2011,0,9,76,2011-09
CS8429,25-02-2013,0,2,54,2013-02
CS7861,06-08-2014,1,8,46,2014-08
CS8504,10-10-2014,0,10,61,2014-10
CS8821,26-02-2015,0,2,58,2015-02
CS8410,05-12-2013,0,12,76,2013-12
CS8004,01-02-2015,0,2,37,2015-02
CS7897,04-09-2011,0,9,26,2011-09
CS8005,15-02-2015,0,2,46,2015-02
CS7219,29-08-2013,0,8,65,2013-08
CS8932,15-10-2014,0,10,29,2014-10
CS7238,05-11-2011,0,11,35,2011-11
CS7319,12-01-2013,0,1,34,2013-01
CS7200,27-01-2013,0,1,27,2013-01
CS8779,18-09-2013,0,9,50,2013-09
CS7148,25-03-2013,0,3,62,2013-03
CS8276,12-01-2012,0,1,62,2012-01
CS8735,10-09-2013,0,9,37,2013-09
CS8429,26-03-2013,0,3,29,2013-03
CS8214,25-05-2011,0,5,30,2011-05
CS8882,30-05-2011,0,5,73,2011-05
CS7571,06-06-2011,0,6,45,2011-06
CS8883,11-09-2011,0,9,17,2011-09
CS7159,10-03-2012,0,3,35,2012-03
CS7959,18-01-2013,0,1,22,2013-01
CS7440,23-07-2012,0,7,25,2012-07
CS8081,19-09-2014,1,9,28,2014-09
CS8265,13-11-2014,0,11,51,2014-11
CS7636,16-12-2011,1,12,14,2011-12
CS8729,26-07-2014,0,7,70,2014-07
CS7227,29-12-2011,1,12,54,2011-12
CS8739,01-09-2011,0,9,75,2011-09
CS8997,28-06-2014,0,6,45,2014-06
CS7538,11-11-2011,1,11,47,2011-11
CS7481,16-11-2011,0,11,24,2011-11
CS7444,01-12-2014,0,12,35,2014-12
CS7448,01-10-2012,0,10,20,2012-10
CS8382,21-03-2013,0,3,63,2013-03
CS7171,27-11-2013,0,11,35,2013-11
CS8310,15-08-2014,1,8,30,2014-08
CS7113,07-01-2014,0,1,16,2014-01
CS8436,29-08-2014,0,8,46,2014-08
CS7925,01-11-2014,0,11,55,2014-11
CS8861,23-01-2014,0,1,35,2014-01
CS8390,26-10-2011,0,10,18,2011-10
CS8252,05-03-2012,0,3,50,2012-03
CS8850,15-02-2013,0,2,50,2013-02
CS7468,18-02-2015,0,2,17,2015-02
CS8592,30-01-2015,0,1,68,2015-01
CS7664,25-08-2012,0,8,29,2012-08
CS7382,14-02-2014,0,2,26,2014-02
CS8232,07-08-2013,0,8,52,2013-08
CS7886,08-01-2014,0,1,65,2014-01
CS8640,22-10-2014,0,10,30,2014-10
CS7819,29-04-2013,0,4,25,2013-04
CS8964,11-05-2013,0,5,18,2013-05
CS7139,18-11-2013,0,11,71,2013-11
CS8873,13-06-2012,0,6,13,2012-06
CS8202,03-03-2012,0,3,48,2012-03
CS8881,16-10-2011,0,10,36,2011-10
CS8984,31-07-2012,0,7,79,2012-07
CS7275,03-11-2012,0,11,67,2012-11
CS7118,09-10-2013,0,10,42,2013-10
CS7840,04-02-2015,0,2,35,2015-02
CS8386,09-11-2013,0,11,25,2013-11
CS7650,05-05-2014,0,5,59,2014-05
CS7859,12-04-2012,0,4,79,2012-04
CS7972,26-09-2011,0,9,59,2011-09
CS8717,10-03-2013,0,3,11,2013-03
CS8324,09-03-2014,0,3,74,2014-03
CS8148,18-10-2011,0,10,21,2011-10
CS8273,28-08-2011,0,8,36,2011-08
CS8442,21-07-2014,1,7,45,2014-07
CS8261,21-10-2013,0,10,26,2013-10
CS7571,24-04-2013,0,4,37,2013-04
CS8764,05-09-2014,0,9,17,2014-09
CS7328,14-05-2013,0,5,63,2013-05
CS7629,20-04-2012,0,4,76,2012-04
CS8026,04-03-2013,0,3,26,2013-03
CS8440,16-10-2014,0,10,55,2014-10
CS7490,03-05-2013,0,5,35,2013-05
CS8598,10-09-2013,0,9,12,2013-09
CS7827,10-05-2012,0,5,23,2012-05
CS8761,09-12-2012,0,12,12,2012-12
CS7187,27-06-2014,0,6,16,2014-06
CS7709,13-08-2014,0,8,31,2014-08
CS8032,16-08-2012,0,8,56,2012-08
CS7918,12-06-2012,0,6,36,2012-06
CS7850,02-01-2012,0,1,43,2012-01
CS7603,25-08-2012,0,8,53,2012-08
CS8004,03-08-2011,0,8,49,2011-08
CS8569,13-12-2014,0,12,41,2014-12
CS7456,10-05-2013,0,5,46,2013-05
CS7451,16-07-2014,0,7,13,2014-07
CS7612,06-08-2014,0,8,46,2014-08
CS8016,31-08-2011,0,8,48,2011-08
CS8883,17-07-2013,0,7,79,2013-07
CS8517,23-10-2014,0,10,54,2014-10
CS8900,11-01-2013,0,1,72,2013-01
CS7923,29-12-2011,0,12,13,2011-12
CS7439,05-07-2013,0,7,64,2013-07
CS7668,02-11-2012,0,11,25,2012-11
CS7800,06-12-2013,0,12,27,2013-12
CS7166,02-05-2014,0,5,41,2014-05
CS7938,06-04-2014,0,4,60,2014-04
CS7489,17-07-2014,0,7,30,2014-07
CS8486,25-12-2011,0,12,16,2011-12
CS8881,21-04-2014,0,4,45,2014-04
CS7144,05-06-2011,0,6,69,2011-06
CS8739,12-10-2014,0,10,10,2014-10
CS8161,03-11-2011,0,11,42,2011-11
CS7148,26-01-2012,0,1,73,2012-01
CS7895,13-01-2014,0,1,49,2014-01
CS8383,31-07-2011,0,7,33,2011-07
CS7289,08-03-2014,0,3,22,2014-03
CS8286,09-11-2013,0,11,53,2013-11
CS7299,19-03-2012,0,3,48,2012-03
CS7846,02-01-2013,1,1,60,2013-01
CS7508,23-12-2013,0,12,65,2013-12
CS8775,18-12-2014,0,12,37,2014-12
CS7382,02-10-2012,0,10,37,2012-10
CS7132,24-06-2014,0,6,12,2014-06
CS8940,26-03-2012,0,3,53,2012-03
CS8930,16-02-2012,0,2,70,2012-02
CS7312,22-12-2014,0,12,35,2014-12
CS8790,18-05-2011,0,5,31,2011-05
CS7209,25-10-2013,0,10,70,2013-10
CS8959,15-02-2014,0,2,32,2014-02
CS7596,08-08-2011,0,8,58,2011-08
CS8312,06-06-2014,0,6,65,2014-06
CS7529,16-05-2014,0,5,79,2014-05
CS8605,07-01-2013,0,1,59,2013-01
CS8804,01-09-2013,0,9,38,2013-09
CS8503,09-09-2014,0,9,56,2014-09
CS8227,03-02-2012,0,2,33,2012-02
CS7232,17-05-2012,0,5,47,2012-05
CS8550,06-03-2015,0,3,36,2015-03
CS7267,21-07-2012,0,7,74,2012-07
CS8146,02-04-2014,0,4,69,2014-04
CS8241,08-10-2012,0,10,13,2012-10
CS8653,14-12-2014,0,12,10,2014-12
CS8369,19-08-2013,0,8,23,2013-08
CS7123,27-05-2013,0,5,24,2013-05
CS8150,10-06-2011,0,6,24,2011-06
CS8867,31-05-2011,0,5,45,2011-05
CS8120,29-09-2014,0,9,79,2014-09
CS7142,02-04-2012,1,4,11,2012-04
CS8175,04-12-2011,0,12,12,2011-12
CS7757,03-07-2012,0,7,12,2012-07
CS8664,13-12-2013,0,12,47,2013-12
CS8885,13-08-2012,0,8,14,2012-08
CS7356,05-06-2013,0,6,21,2013-06
CS7558,29-05-2013,0,5,37,2013-05
CS7322,10-09-2012,0,9,35,2012-09
CS8067,21-01-2012,0,1,64,2012-01
CS7809,25-12-2013,0,12,77,2013-12
CS8089,16-01-2015,0,1,33,2015-01
CS8862,26-06-2012,0,6,26,2012-06
CS7825,04-03-2014,1,3,11,2014-03
CS8385,03-07-2012,0,7,10,2012-07
CS8567,16-06-2012,0,6,37,2012-06
CS8305,25-08-2014,0,8,72,2014-08
CS7807,23-10-2014,0,10,77,2014-10
CS7563,29-03-2012,0,3,21,2012-03
CS8290,13-03-2015,0,3,29,2015-03
CS7213,24-12-2013,0,12,46,2013-12
CS8884,15-12-2013,0,12,63,2013-12
CS7764,11-10-2013,0,10,72,2013-10
CS8128,19-05-2011,0,5,68,2011-05
CS8631,05-09-2012,0,9,44,2012-09
CS7502,19-09-2014,0,9,18,2014-09
CS7809,06-05-2013,0,5,22,2013-05
CS8953,17-02-2013,0,2,67,2013-02
CS7847,21-01-2015,0,1,69,2015-01
CS8243,04-07-2014,0,7,12,2014-07
CS8451,07-11-2013,0,11,10,2013-11
CS8789,25-11-2012,0,11,42,2012-11
CS8861,08-06-2011,0,6,28,2011-06
CS7955,03-02-2015,0,2,57,2015-02
CS8052,14-05-2012,0,5,75,2012-05
CS8005,09-09-2013,0,9,40,2013-09
CS8765,26-05-2014,0,5,68,2014-05
CS7911,15-09-2014,0,9,34,2014-09
CS8109,01-01-2015,0,1,45,2015-01
CS7777,26-03-2014,0,3,66,2014-03
CS7399,27-12-2013,0,12,56,2013-12
CS7739,02-08-2012,0,8,48,2012-08
CS7157,06-08-2012,0,8,35,2012-08
CS8512,14-12-2014,0,12,41,2014-12
CS8767,15-03-2015,0,3,21,2015-03
CS8883,12-10-2013,0,10,46,2013-10
CS8496,06-01-2014,0,1,79,2014-01
CS8895,11-12-2013,0,12,17,2013-12
CS7788,03-11-2011,0,11,46,2011-11
CS7823,16-10-2012,0,10,40,2012-10
CS7616,11-05-2012,0,5,51,2012-05
CS8143,14-02-2015,0,2,56,2015-02
CS8846,26-04-2013,0,4,21,2013-04
CS7768,17-08-2013,0,8,65,2013-08
CS8022,29-10-2012,0,10,59,2012-10
CS7179,30-12-2012,1,12,71,2012-12
CS7758,20-01-2014,0,1,40,2014-01
CS8820,06-07-2013,0,7,59,2013-07
CS7588,13-01-2012,0,1,36,2012-01
CS7392,19-11-2014,0,11,22,2014-11
CS7862,07-01-2013,0,1,12,2013-01
CS7636,30-10-2013,1,10,17,2013-10
CS8069,03-10-2013,0,10,45,2013-10
CS8583,17-11-2014,0,11,75,2014-11
CS7685,01-10-2012,0,10,62,2012-10
CS7500,05-01-2013,0,1,27,2013-01
CS8068,24-09-2014,0,9,15,2014-09
CS8433,10-05-2014,0,5,72,2014-05
CS8984,09-08-2014,0,8,50,2014-08
CS8719,26-07-2012,0,7,32,2012-07
CS8954,20-01-2013,0,1,17,2013-01
CS7383,23-09-2013,0,9,14,2013-09
CS7658,09-06-2014,0,6,34,2014-06
CS7690,21-05-2013,0,5,47,2013-05
CS8181,11-12-2014,0,12,54,2014-12
CS8693,07-02-2014,0,2,34,2014-02
CS8961,11-04-2013,0,4,67,2013-04
CS8598,20-02-2012,0,2,33,2012-02
CS8696,10-07-2012,0,7,46,2012-07
CS7403,26-06-2013,0,6,76,2013-06
CS7868,01-10-2012,0,10,18,2012-10
CS8458,08-09-2012,0,9,32,2012-09
CS7313,14-02-2012,0,2,14,2012-02
CS8691,17-11-2011,0,11,50,2011-11
CS7227,04-02-2013,1,2,68,2013-02
CS8537,28-07-2011,0,7,30,2011-07
CS8804,02-09-2013,0,9,42,2013-09
CS7327,23-01-2015,0,1,29,2015-01
CS7584,01-11-2013,0,11,69,2013-11
CS7596,26-04-2014,0,4,16,2014-04
CS7794,22-11-2014,0,11,34,2014-11
CS7383,01-03-2014,0,3,21,2014-03
CS8447,09-03-2014,0,3,17,2014-03
CS7949,15-08-2011,1,8,38,2011-08
CS8746,04-03-2012,0,3,61,2012-03
CS8338,02-05-2014,0,5,34,2014-05
CS7739,12-03-2014,0,3,44,2014-03
CS8712,22-04-2013,0,4,56,2013-04
CS8842,31-01-2015,0,1,53,2015-01
CS8364,15-01-2015,0,1,26,2015-01
CS8457,11-05-2014,1,5,25,2014-05
CS7255,01-04-2013,0,4,10,2013-04
